League,season_id,Game,Team,Player,Season,game_id,Date,shot_id,Assist Player,xG,x,y,Minute,body_part,Situation,Result
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Morgan Gibbs-White,2023,22261,2024-05-11,580137,Callum Hudson-Odoi,0.5390782356262207,0.980999984741211,0.4370000076293945,56,,Open Play,Shot On Post
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Morgan Gibbs-White,2023,22261,2024-05-11,580148,,0.04484051093459129,0.8690000152587891,0.32799999237060545,97,Right Foot,Open Play,Missed Shot
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Ola Aina,2023,22261,2024-05-11,580132,,0.008491241373121738,0.6809999847412109,0.509000015258789,48,Right Foot,Set Piece,Missed Shot
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Ola Aina,2023,22261,2024-05-11,580141,Callum Hudson-Odoi,0.030474403873085976,0.7969999694824219,0.625,68,Right Foot,Open Play,Missed Shot
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Ryan Yates,2023,22261,2024-05-11,580118,Danilo,0.03615927696228027,0.9519999694824218,0.38799999237060545,4,,From Corner,Blocked Shot
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Ryan Yates,2023,22261,2024-05-11,580119,Ola Aina,0.048165347427129745,0.8980000305175782,0.534000015258789,5,,Open Play,Missed Shot
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Ryan Yates,2023,22261,2024-05-11,580121,,0.06346098333597183,0.855999984741211,0.5209999847412109,9,Right Foot,Open Play,Missed Shot
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Ryan Yates,2023,22261,2024-05-11,580124,Callum Hudson-Odoi,0.021261733025312424,0.7569999694824219,0.4829999923706055,21,Right Foot,Open Play,Blocked Shot
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Ryan Yates,2023,22261,2024-05-11,580133,Gonzalo Montiel,0.027263864874839783,0.7669999694824219,0.5029999923706054,52,Left Foot,Open Play,Shot On Post
Premier League,2324,Nottingham Forest v Chelsea,Nottingham Forest,Willy Boly,2023,22261,2024-05-11,580122,Morgan Gibbs-White,0.05747140571475029,0.9309999847412109,0.40700000762939453,15,,Set Piece,Goal
Premier League,2324,Tottenham v Burnley,Burnley,Dara O&#039;Shea,2023,22262,2024-05-11,579914,Jacob Bruun Larsen,0.03257279843091965,0.915,0.39799999237060546,57,,From Corner,Blocked Shot
Premier League,2324,Tottenham v Burnley,Burnley,Jacob Bruun Larsen,2023,22262,2024-05-11,579903,Sander Berge,0.3129802644252777,0.8919999694824219,0.405,24,Right Foot,Open Play,Goal
Premier League,2324,Tottenham v Burnley,Burnley,Jacob Bruun Larsen,2023,22262,2024-05-11,579906,Wilson Odobert,0.07224806398153305,0.9109999847412109,0.38299999237060545,32,Right Foot,Open Play,Missed Shot
Premier League,2324,Tottenham v Burnley,Burnley,Jacob Bruun Larsen,2023,22262,2024-05-11,579909,Lyle Foster,0.0892283022403717,0.8219999694824218,0.40700000762939453,47,Right Foot,Open Play,Saved Shot
Premier League,2324,Tottenham v Burnley,Burnley,Maxime Estève,2023,22262,2024-05-11,579915,Dara O'Shea,0.03778507560491562,0.925,0.555,57,,From Corner,Missed Shot
Premier League,2324,Tottenham v Burnley,Burnley,Vitinho,2023,22262,2024-05-11,579899,Wilson Odobert,0.3446391522884369,0.9590000152587891,0.5779999923706055,4,,Open Play,Saved Shot
Premier League,2324,Tottenham v Burnley,Burnley,Wilson Odobert,2023,22262,2024-05-11,579913,Charlie Taylor,0.06087777391076088,0.855,0.634000015258789,56,Right Foot,Open Play,Blocked Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Brennan Johnson,2023,22262,2024-05-11,579900,Dejan Kulusevski,0.20147112011909485,0.895,0.3160000038146973,6,Right Foot,Open Play,Saved Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Brennan Johnson,2023,22262,2024-05-11,579907,,0.2907385528087616,0.970999984741211,0.2720000076293945,33,Right Foot,Open Play,Missed Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Brennan Johnson,2023,22262,2024-05-11,579921,Son Heung-Min,0.8345728516578674,0.9880000305175781,0.4470000076293945,77,Right Foot,Open Play,Missed Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Cristian Romero,2023,22262,2024-05-11,579918,Dejan Kulusevski,0.031448230147361755,0.894000015258789,0.53,65,,Set Piece,Saved Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Cristian Romero,2023,22262,2024-05-11,579925,James Maddison,0.24333415925502777,0.8980000305175782,0.5070000076293946,85,,From Corner,Saved Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Dejan Kulusevski,2023,22262,2024-05-11,579919,,0.04949703440070152,0.8780000305175781,0.30200000762939455,67,Left Foot,Open Play,Saved Shot
Premier League,2324,Tottenham v Burnley,Tottenham,James Maddison,2023,22262,2024-05-11,579898,Son Heung-Min,0.07187706232070923,0.860999984741211,0.3679999923706055,3,Right Foot,Open Play,Blocked Shot
Premier League,2324,Tottenham v Burnley,Tottenham,James Maddison,2023,22262,2024-05-11,579911,Brennan Johnson,0.015815390273928642,0.7330000305175781,0.605999984741211,53,Right Foot,Open Play,Blocked Shot
Premier League,2324,Tottenham v Burnley,Tottenham,James Maddison,2023,22262,2024-05-11,579916,Brennan Johnson,0.433563768863678,0.9209999847412109,0.5770000076293945,58,Left Foot,Open Play,Saved Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Micky van de Ven,2023,22262,2024-05-11,579917,James Maddison,0.1179053783416748,0.93,0.49900001525878906,61,,From Corner,Blocked Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Micky van de Ven,2023,22262,2024-05-11,579923,James Maddison,0.16744951903820038,0.8419999694824218,0.5020000076293946,81,Left Foot,Open Play,Goal
Premier League,2324,Tottenham v Burnley,Tottenham,Pape Sarr,2023,22262,2024-05-11,579922,,0.08466117829084396,0.8719999694824219,0.49599998474121093,79,Right Foot,Open Play,Saved Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Pedro Porro,2023,22262,2024-05-11,579904,Dejan Kulusevski,0.019787274301052094,0.8140000152587891,0.28399999618530275,28,Right Foot,Open Play,Missed Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Pedro Porro,2023,22262,2024-05-11,579905,Brennan Johnson,0.05462588369846344,0.8819999694824219,0.31799999237060544,31,Right Foot,Open Play,Goal
Premier League,2324,Tottenham v Burnley,Tottenham,Pedro Porro,2023,22262,2024-05-11,579912,Son Heung-Min,0.04873543977737427,0.9780000305175781,0.29100000381469726,53,Right Foot,Open Play,Missed Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Pedro Porro,2023,22262,2024-05-11,579920,Son Heung-Min,0.05048079788684845,0.874000015258789,0.30700000762939456,71,Right Foot,Open Play,Missed Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Rodrigo Bentancur,2023,22262,2024-05-11,579924,Son Heung-Min,0.11148706823587418,0.8619999694824219,0.5209999847412109,84,Left Foot,Open Play,Blocked Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Son Heung-Min,2023,22262,2024-05-11,579901,Pape Sarr,0.06236281245946884,0.815,0.4640000152587891,21,Left Foot,Open Play,Saved Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Son Heung-Min,2023,22262,2024-05-11,579902,Pedro Porro,0.027584917843341827,0.8019999694824219,0.3110000038146973,23,Right Foot,Open Play,Missed Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Son Heung-Min,2023,22262,2024-05-11,579908,,0.03142516687512398,0.7719999694824219,0.46099998474121096,41,Left Foot,Open Play,Blocked Shot
Premier League,2324,Tottenham v Burnley,Tottenham,Son Heung-Min,2023,22262,2024-05-11,579910,Brennan Johnson,0.05355248972773552,0.8530000305175781,0.635,50,Left Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,Luton,Albert Sambi Lokonga,2023,22263,2024-05-11,579871,Alfie Doughty,0.47937270998954773,0.9359999847412109,0.5059999847412109,5,,Open Play,Goal
Premier League,2324,West Ham v Luton,Luton,Elijah Adebayo,2023,22263,2024-05-11,579870,Ross Barkley,0.07557667791843414,0.9180000305175782,0.6630000305175782,5,Right Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,Luton,Fred Onyedinma,2023,22263,2024-05-11,579875,,0.06764191389083862,0.8809999847412109,0.33,12,Right Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,Luton,Fred Onyedinma,2023,22263,2024-05-11,579888,,0.017864536494016647,0.9119999694824219,0.285,61,Right Foot,Open Play,Missed Shot
Premier League,2324,West Ham v Luton,West Ham,Emerson,2023,22263,2024-05-11,579889,Jarrod Bowen,0.11979251354932785,0.925,0.4570000076293945,62,Left Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,West Ham,George Earthy,2023,22263,2024-05-11,579894,Mohammed Kudus,0.6298984289169312,0.960999984741211,0.45099998474121095,75,Right Foot,Open Play,Goal
Premier League,2324,West Ham v Luton,West Ham,James Ward-Prowse,2023,22263,2024-05-11,579873,,0.06371045857667923,0.7830000305175782,0.32299999237060545,10,Right Foot,Direct Freekick,Blocked Shot
Premier League,2324,West Ham v Luton,West Ham,James Ward-Prowse,2023,22263,2024-05-11,579883,,0.06483994424343109,0.8730000305175781,0.4209999847412109,53,Right Foot,Open Play,Goal
Premier League,2324,West Ham v Luton,West Ham,Jarrod Bowen,2023,22263,2024-05-11,579874,Lucas Paquetá,0.07349343597888947,0.925,0.6170000076293946,12,Left Foot,Open Play,Shot On Post
Premier League,2324,West Ham v Luton,West Ham,Jarrod Bowen,2023,22263,2024-05-11,579877,Tomas Soucek,0.041690342128276825,0.8830000305175781,0.63,23,Left Foot,Open Play,Missed Shot
Premier League,2324,West Ham v Luton,West Ham,Jarrod Bowen,2023,22263,2024-05-11,579878,Vladimir Coufal,0.02332182228565216,0.8340000152587891,0.28700000762939454,27,Left Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,West Ham,Jarrod Bowen,2023,22263,2024-05-11,579884,,0.40919962525367737,0.919000015258789,0.4779999923706055,58,,Open Play,Saved Shot
Premier League,2324,West Ham v Luton,West Ham,Jarrod Bowen,2023,22263,2024-05-11,579887,Michail Antonio,0.4909466505050659,0.960999984741211,0.5770000076293945,60,Left Foot,Open Play,Missed Shot
Premier League,2324,West Ham v Luton,West Ham,Jarrod Bowen,2023,22263,2024-05-11,579891,Tomas Soucek,0.024767816066741943,0.720999984741211,0.4490000152587891,69,Left Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,West Ham,Jarrod Bowen,2023,22263,2024-05-11,579897,Vladimir Coufal,0.6976842284202576,0.9169999694824219,0.48700000762939455,95,Left Foot,Open Play,Saved Shot
Premier League,2324,West Ham v Luton,West Ham,Lucas Paquetá,2023,22263,2024-05-11,579879,,0.018987396731972694,0.7709999847412109,0.6480000305175782,27,Right Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,West Ham,Michail Antonio,2023,22263,2024-05-11,579882,,0.03175799176096916,0.799000015258789,0.6270000076293946,47,Right Foot,Open Play,Missed Shot
Premier League,2324,West Ham v Luton,West Ham,Michail Antonio,2023,22263,2024-05-11,579885,Tomas Soucek,0.12421765178442001,0.9169999694824219,0.515,59,,Open Play,Saved Shot
Premier League,2324,West Ham v Luton,West Ham,Michail Antonio,2023,22263,2024-05-11,579886,Mohammed Kudus,0.050082117319107056,0.9330000305175781,0.4209999847412109,60,,Open Play,Saved Shot
Premier League,2324,West Ham v Luton,West Ham,Mohammed Kudus,2023,22263,2024-05-11,579872,,0.061031244695186615,0.9019999694824219,0.6320000076293946,7,Left Foot,Open Play,Missed Shot
Premier League,2324,West Ham v Luton,West Ham,Mohammed Kudus,2023,22263,2024-05-11,579876,Jarrod Bowen,0.03587215766310692,0.86,0.3110000038146973,17,Left Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,West Ham,Mohammed Kudus,2023,22263,2024-05-11,579880,Vladimir Coufal,0.04524613916873932,0.8130000305175781,0.3820000076293945,30,Left Foot,Open Play,Missed Shot
Premier League,2324,West Ham v Luton,West Ham,Mohammed Kudus,2023,22263,2024-05-11,579892,Jarrod Bowen,0.5588369965553284,0.8880000305175781,0.5129999923706055,69,Left Foot,Open Play,Shot On Post
Premier League,2324,West Ham v Luton,West Ham,Mohammed Kudus,2023,22263,2024-05-11,579896,,0.021031804382801056,0.750999984741211,0.3110000038146973,93,Left Foot,Open Play,Blocked Shot
Premier League,2324,West Ham v Luton,West Ham,Tomas Soucek,2023,22263,2024-05-11,579881,Mohammed Kudus,0.017910216003656387,0.7469999694824219,0.42700000762939455,37,Right Foot,Open Play,Saved Shot
Premier League,2324,West Ham v Luton,West Ham,Tomas Soucek,2023,22263,2024-05-11,579890,,0.040505386888980865,0.8180000305175781,0.5059999847412109,64,Left Foot,From Corner,Goal
Premier League,2324,West Ham v Luton,West Ham,Tomas Soucek,2023,22263,2024-05-11,579895,,0.08072837442159653,0.955,0.5509999847412109,85,,From Corner,Missed Shot
Premier League,2324,West Ham v Luton,West Ham,Vladimir Coufal,2023,22263,2024-05-11,579893,Emerson,0.009129788726568222,0.7119999694824218,0.495,72,Right Foot,From Corner,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Adam Wharton,2023,22264,2024-05-11,579855,Daniel Muñoz,0.05986568704247475,0.8019999694824219,0.51,45,Left Foot,Open Play,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Chris Richards,2023,22264,2024-05-11,579853,,0.04446686804294586,0.92,0.5159999847412109,40,,From Corner,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Daniel Muñoz,2023,22264,2024-05-11,579851,Eberechi Eze,0.09645234793424606,0.9530000305175781,0.6619999694824219,32,Left Foot,Open Play,Blocked Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Daniel Muñoz,2023,22264,2024-05-11,579857,Eberechi Eze,0.7298789620399475,0.955999984741211,0.49,54,Left Foot,Open Play,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Eberechi Eze,2023,22264,2024-05-11,579845,Jean-Philippe Mateta,0.06655579060316086,0.8419999694824218,0.580999984741211,16,Right Foot,Open Play,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Eberechi Eze,2023,22264,2024-05-11,579859,,0.03591122478246689,0.765,0.5659999847412109,59,Right Foot,Open Play,Blocked Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Eberechi Eze,2023,22264,2024-05-11,579863,Michael Olise,0.24445782601833344,0.9159999847412109,0.42900001525878906,72,Right Foot,Open Play,Goal
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Jean-Philippe Mateta,2023,22264,2024-05-11,579850,,0.6407343149185181,0.945,0.485,27,Right Foot,Open Play,Goal
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Michael Olise,2023,22264,2024-05-11,579847,Jean-Philippe Mateta,0.29164835810661316,0.9009999847412109,0.6020000076293945,21,Left Foot,Open Play,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Michael Olise,2023,22264,2024-05-11,579848,Adam Wharton,0.032374415546655655,0.8030000305175782,0.34799999237060547,25,Left Foot,Open Play,Goal
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Naouirou Ahamada,2023,22264,2024-05-11,579858,Daniel Muñoz,0.09899482876062393,0.7969999694824219,0.5559999847412109,56,Right Foot,Open Play,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Nathaniel Clyne,2023,22264,2024-05-11,579849,Michael Olise,0.11445742100477219,0.9009999847412109,0.4209999847412109,27,Right Foot,Open Play,Blocked Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Crystal Palace,Tyrick Mitchell,2023,22264,2024-05-11,579852,Joachim Andersen,0.1382094919681549,0.9480000305175781,0.4540000152587891,40,Right Foot,From Corner,Blocked Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Hee-Chan Hwang,2023,22264,2024-05-11,579862,,0.5638590455055237,0.9519999694824218,0.54,68,Right Foot,Open Play,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,João Gomes,2023,22264,2024-05-11,579866,,0.05066864565014839,0.879000015258789,0.3390000152587891,82,Right Foot,Set Piece,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,João Gomes,2023,22264,2024-05-11,579869,,0.05938439071178436,0.8580000305175781,0.5990000152587891,96,Right Foot,Set Piece,Blocked Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Mario Lemina,2023,22264,2024-05-11,579860,,0.02015184424817562,0.7719999694824219,0.4379999923706055,64,Right Foot,From Corner,Blocked Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Mario Lemina,2023,22264,2024-05-11,579865,,0.03105129860341549,0.87,0.5479999923706055,79,Right Foot,From Corner,Saved Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Matheus Cunha,2023,22264,2024-05-11,579856,Jean-Ricner Bellegarde,0.06457183510065079,0.9340000152587891,0.3290000152587891,48,Right Foot,Open Play,Saved Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Matheus Cunha,2023,22264,2024-05-11,579861,,0.08684763312339783,0.9130000305175782,0.45799999237060546,65,Right Foot,Open Play,Goal
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Matheus Cunha,2023,22264,2024-05-11,579867,Toti,0.060876451432704926,0.9290000152587891,0.325,85,Right Foot,Set Piece,Blocked Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Matheus Cunha,2023,22264,2024-05-11,579868,João Gomes,0.03484455123543739,0.789000015258789,0.3659999847412109,93,Left Foot,From Corner,Saved Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Matt Doherty,2023,22264,2024-05-11,579854,Rayan Ait Nouri,0.08027373254299164,0.9369999694824219,0.4520000076293945,41,,Open Play,Saved Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Max Kilman,2023,22264,2024-05-11,579844,João Gomes,0.032075975090265274,0.879000015258789,0.4879999923706055,7,,From Corner,Missed Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Pablo Sarabia,2023,22264,2024-05-11,579864,,0.05635295808315277,0.899000015258789,0.34,79,Right Foot,Set Piece,Saved Shot
Premier League,2324,Wolverhampton Wanderers v Crystal Palace,Wolverhampton Wanderers,Rayan Ait Nouri,2023,22264,2024-05-11,579846,Nélson Semedo,0.015137306414544582,0.7369999694824219,0.624000015258789,18,Left Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Ben White,2023,22259,2024-05-12,580435,Bukayo Saka,0.09398792684078217,0.9540000152587891,0.31799999237060544,27,Right Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Bukayo Saka,2023,22259,2024-05-12,580427,,0.06763063371181488,0.9169999694824219,0.34799999237060547,3,Left Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Bukayo Saka,2023,22259,2024-05-12,580441,Leandro Trossard,0.1643979251384735,0.955,0.5279999923706055,55,Left Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Declan Rice,2023,22259,2024-05-12,580440,Ben White,0.08349580317735672,0.8280000305175781,0.49700000762939456,54,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Declan Rice,2023,22259,2024-05-12,580450,Gabriel Martinelli,0.023677250370383263,0.7769999694824219,0.615,82,Right Foot,From Corner,Saved Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Gabriel,2023,22259,2024-05-12,580431,Bukayo Saka,0.13098618388175964,0.9480000305175781,0.4759999847412109,8,,From Corner,Missed Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Gabriel Martinelli,2023,22259,2024-05-12,580449,Martin Odegaard,0.12065703421831131,0.879000015258789,0.5359999847412109,78,Right Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Leandro Trossard,2023,22259,2024-05-12,580433,Kai Havertz,0.9399007558822632,0.975999984741211,0.49400001525878906,20,Right Foot,Open Play,Goal
Premier League,2324,Manchester United v Arsenal,Arsenal,Martin Odegaard,2023,22259,2024-05-12,580444,Kai Havertz,0.06253772974014282,0.8130000305175781,0.4540000152587891,64,Left Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,Takehiro Tomiyasu,2023,22259,2024-05-12,580434,Declan Rice,0.025888845324516296,0.765,0.664000015258789,27,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Arsenal,William Saliba,2023,22259,2024-05-12,580442,Bukayo Saka,0.017882969230413437,0.9619999694824218,0.4,56,,From Corner,Missed Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Alejandro Garnacho,2023,22259,2024-05-12,580429,,0.061893656849861145,0.8519999694824218,0.5990000152587891,6,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Alejandro Garnacho,2023,22259,2024-05-12,580430,Amad Diallo Traore,0.09691034257411957,0.855,0.4379999923706055,6,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Alejandro Garnacho,2023,22259,2024-05-12,580438,Rasmus Højlund,0.016303636133670807,0.774000015258789,0.764000015258789,33,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Alejandro Garnacho,2023,22259,2024-05-12,580439,Sofyan Amrabat,0.03166286274790764,0.8519999694824218,0.6619999694824219,47,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Alejandro Garnacho,2023,22259,2024-05-12,580443,Amad Diallo Traore,0.01804560236632824,0.8169999694824219,0.7019999694824218,60,Right Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Alejandro Garnacho,2023,22259,2024-05-12,580448,Scott McTominay,0.10017077624797821,0.9069999694824219,0.674000015258789,76,Left Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Alejandro Garnacho,2023,22259,2024-05-12,580451,Antony,0.02314179763197899,0.7669999694824219,0.63,92,Right Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Antony,2023,22259,2024-05-12,580446,,0.04610254615545273,0.8219999694824218,0.5720000076293945,71,Left Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Casemiro,2023,22259,2024-05-12,580436,Alejandro Garnacho,0.021813593804836273,0.7530000305175781,0.48400001525878905,30,Right Foot,Open Play,Blocked Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Casemiro,2023,22259,2024-05-12,580445,Jonny Evans,0.013644381426274776,0.7140000152587891,0.32599998474121095,67,Right Foot,Open Play,Saved Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Diogo Dalot,2023,22259,2024-05-12,580432,Casemiro,0.0228229071944952,0.765,0.33799999237060546,15,Right Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Rasmus Højlund,2023,22259,2024-05-12,580428,Scott McTominay,0.051916006952524185,0.8180000305175781,0.5459999847412109,4,Left Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Scott McTominay,2023,22259,2024-05-12,580437,Kobbie Mainoo,0.031148046255111694,0.774000015258789,0.5729999923706055,31,Left Foot,Open Play,Missed Shot
Premier League,2324,Manchester United v Arsenal,Manchester United,Sofyan Amrabat,2023,22259,2024-05-12,580447,Kobbie Mainoo,0.016092700883746147,0.7269999694824218,0.40599998474121096,73,Right Foot,Open Play,Blocked Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Diego Carlos,2023,22256,2024-05-13,580909,Leon Bailey,0.9685041308403015,0.9840000152587891,0.5120000076293946,35,Left Foot,Set Piece,Missed Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Diego Carlos,2023,22256,2024-05-13,580930,Lucas Digne,0.01188255101442337,0.87,0.38799999237060545,92,,From Corner,Blocked Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Douglas Luiz,2023,22256,2024-05-13,580918,Nicolo Zaniolo,0.07857668399810791,0.8619999694824219,0.5990000152587891,68,Left Foot,Open Play,Missed Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Emiliano Martinez,2023,22256,2024-05-13,580898,,0.0,0.025,0.51,1,,Open Play,Own Goal
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Jhon Durán,2023,22256,2024-05-13,580925,Leon Bailey,0.09937392920255661,0.8809999847412109,0.46,83,Left Foot,Open Play,Blocked Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Jhon Durán,2023,22256,2024-05-13,580926,Calum Chambers,0.05676691234111786,0.8080000305175781,0.48200000762939454,84,Left Foot,Open Play,Goal
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Jhon Durán,2023,22256,2024-05-13,580928,Moussa Diaby,0.05246451124548912,0.8169999694824219,0.4859999847412109,87,Left Foot,Open Play,Goal
Premier League,2324,Aston Villa v Liverpool,Aston Villa,John McGinn,2023,22256,2024-05-13,580907,Douglas Luiz,0.04751304164528847,0.865999984741211,0.6930000305175781,32,Left Foot,Open Play,Blocked Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Leon Bailey,2023,22256,2024-05-13,580902,Moussa Diaby,0.04405548423528671,0.9680000305175781,0.285,16,Right Foot,Open Play,Blocked Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Leon Bailey,2023,22256,2024-05-13,580904,Moussa Diaby,0.3984290361404419,0.9109999847412109,0.41900001525878905,20,Left Foot,Open Play,Blocked Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Leon Bailey,2023,22256,2024-05-13,580919,,0.03295184299349785,0.8830000305175781,0.3270000076293945,68,Left Foot,Open Play,Missed Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Lucas Digne,2023,22256,2024-05-13,580921,,0.01325022242963314,0.7530000305175781,0.64,74,Left Foot,From Corner,Missed Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Moussa Diaby,2023,22256,2024-05-13,580912,John McGinn,0.10730409622192383,0.8569999694824219,0.575,42,Left Foot,Open Play,Missed Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Moussa Diaby,2023,22256,2024-05-13,580916,Ollie Watkins,0.07785473763942719,0.915,0.265,66,Right Foot,Open Play,Missed Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Moussa Diaby,2023,22256,2024-05-13,580929,,0.02043980173766613,0.8640000152587891,0.6580000305175782,91,Left Foot,Open Play,Saved Shot
Premier League,2324,Aston Villa v Liverpool,Aston Villa,Nicolo Zaniolo,2023,22256,2024-05-13,580917,Moussa Diaby,0.0995507761836052,0.8619999694824219,0.4909999847412109,68,Left Foot,Open Play,Saved Shot
