League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2324,Burnley,Jacob Bruun Larsen,2023,F M S,32,1272,6,5.2944221664220095,5,4.533253343775868,0,1.4546170141547918,44,25,1,0,7.313723993487656,2.519299939274788
Premier League,2324,Burnley,James Trafford,2023,GK,28,2520,0,0.0,0,0.0,0,0.0,0,0,2,0,2.3824947578832507,2.3824947578832507
Premier League,2324,Burnley,Jay Rodriguez,2023,F S,21,781,2,4.621791888028383,1,3.860623050481081,1,0.17110992223024368,22,4,0,0,3.988340836018324,0.8826676225289702
Premier League,2324,Burnley,Johann Berg Gudmundsson,2023,F M S,26,1175,1,2.048229966312647,1,2.048229966312647,3,3.143440945073962,15,34,2,0,6.296170109882951,2.9956371504813433
Premier League,2324,Burnley,Josh Brownhill,2023,M S,33,2229,4,1.8306225752457976,4,1.8306225752457976,2,1.8270882591605186,28,34,4,1,6.495785586535931,4.306291623972356
Premier League,2324,Burnley,Josh Cullen,2023,M S,25,2072,2,0.532621605321765,2,0.532621605321765,3,1.9263525325804949,16,26,9,0,8.981078654527664,7.6769237499684095
Premier League,2324,Burnley,Lorenz Assignon,2023,D,15,1249,1,0.4085904136300087,1,0.4085904136300087,2,2.075187735259533,9,13,3,1,3.949996647424996,3.191625501960516
Premier League,2324,Burnley,Louis Beyer,2023,D,15,1252,0,0.42690371349453926,0,0.42690371349453926,1,0.4111006297171116,5,3,6,0,1.9057915396988392,1.516863290220499
Premier League,2324,Burnley,Luca Koleosho,2023,F M S,15,1015,1,2.3243730422109365,1,2.3243730422109365,1,1.4566490054130554,23,11,0,0,3.7318228743970394,0.2789538074284792
Premier League,2324,Burnley,Lyle Foster,2023,F M S,24,1938,5,5.608147136867046,5,5.608147136867046,3,1.4990256652235985,34,19,0,1,8.676230592653155,2.611631980165839
Premier League,2324,Burnley,Maxime Estève,2023,D S,16,1314,0,0.24058250151574612,0,0.24058250151574612,0,0.012573497369885445,7,1,6,0,1.9057064168155193,1.8650701008737087
Premier League,2324,Burnley,Michael Obafemi,2023,S,2,9,0,0.11657162755727768,0,0.11657162755727768,0,0.0,2,0,0,0,0.15364274382591248,0.037071119993925095
Premier League,2324,Burnley,Mike Trésor,2023,F M S,16,384,0,0.6615988579578698,0,0.6615988579578698,0,0.6491026850417256,5,7,0,0,0.9828745895065367,0.34004739159718156
Premier League,2324,Burnley,Nathan Redmond,2023,S,12,100,0,0.0,0,0.0,0,0.2518436722457409,0,4,1,0,0.9050039984285831,0.8224344961345196
Premier League,2324,Burnley,Sander Berge,2023,M S,37,3020,1,2.1221074890345335,1,2.1221074890345335,2,3.1849441323429346,25,29,8,1,12.192523565143347,8.591317790560424
Premier League,2324,Burnley,Vitinho,2023,D M S,32,2324,0,1.7635137159377337,0,1.7635137159377337,2,1.0349685866385698,25,11,1,0,6.745405659079552,4.7740294598042965
Premier League,2324,Burnley,Wilson Odobert,2023,F M S,29,2150,3,2.5438556540757418,3,2.5438556540757418,2,4.427815416827798,49,31,3,0,10.004786113277078,4.203309727832675
Premier League,2324,Burnley,Zeki Amdouni,2023,F M S,34,2025,5,6.100483123213053,4,5.3393142856657505,1,1.494755046442151,49,16,2,0,7.888359908014536,2.6891510486602783
Premier League,2324,Chelsea,Alex Matos,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Chelsea,Alfie Gilchrist,2023,D S,11,192,1,0.6408083289861679,1,0.6408083289861679,0,0.0,5,0,1,0,0.9851318392902613,0.509981470182538
Premier League,2324,Chelsea,Armando Broja,2023,F S,21,500,1,2.4893455486744642,1,2.4893455486744642,1,0.7393966801464558,13,4,0,0,4.2334747817367315,1.649859182536602
Premier League,2324,Chelsea,Axel Disasi,2023,D S,31,2586,2,2.678889036178589,2,2.678889036178589,0,0.19504063576459885,16,3,6,0,14.653339916840196,14.106656992807984
Premier League,2324,Chelsea,Ben Chilwell,2023,D S,13,771,0,1.2212005220353603,0,1.2212005220353603,1,1.793320189230144,12,14,5,0,3.850440725684166,1.9574524844065309
Premier League,2324,Chelsea,Benoit Badiashile Mukinayi,2023,D S,18,1338,0,0.5172926671802998,0,0.5172926671802998,1,1.5548250479623675,6,6,2,0,8.460209622979164,8.366715781390667
Premier League,2324,Chelsea,Carney Chukwuemeka,2023,M S,9,219,1,0.11761219799518585,1,0.11761219799518585,1,0.24838955141603947,3,5,2,0,0.47145750373601913,0.10545574314892292
Premier League,2324,Chelsea,Cesare Casadei,2023,S,11,48,0,0.0,0,0.0,0,0.11868480406701565,0,2,0,0,0.1853423323482275,0.0880566667765379
Premier League,2324,Chelsea,Chimuanya Ugochukwu,2023,M S,12,289,0,0.0,0,0.0,0,0.18544436991214752,0,3,2,0,2.2840482108294964,2.163483928889036
Premier League,2324,Chelsea,Christopher Nkunku,2023,F M S,11,416,3,2.4121735505759716,3,2.4121735505759716,0,0.2275804504752159,16,3,0,0,4.83782403729856,2.7286274563521147
Premier League,2324,Chelsea,Cole Palmer,2023,F M S,34,2640,22,17.83224501274526,13,10.981725485995412,11,11.869294486939907,108,72,7,0,31.036520244553685,15.302413104102015
Premier League,2324,Chelsea,Conor Gallagher,2023,M,37,3171,5,4.717563968151808,5,4.717563968151808,7,5.792711144313216,48,52,7,1,25.90884201787412,18.712417108938098
Premier League,2324,Chelsea,Deivid Washington,2023,S,2,7,0,0.12518750131130219,0,0.12518750131130219,0,0.0,1,0,0,0,0.19184502959251404,0.06665752828121185
Premier League,2324,Chelsea,Djordje Petrovic,2023,GK S,23,1982,0,0.0,0,0.0,0,0.0,0,0,2,0,3.3123070560395718,3.3123070560395718
Premier League,2324,Chelsea,Enzo Fernández,2023,M S,28,2237,3,6.147583088837564,2,4.62524542491883,2,3.5588307976722717,47,32,7,0,18.34273999929428,12.553447233512998
Premier League,2324,Chelsea,Ian Maatsen,2023,M S,12,169,0,0.6834889836609364,0,0.6834889836609364,0,0.05732445325702429,5,2,1,0,1.3501509558409452,0.6530423145741224
Premier League,2324,Chelsea,Jimi Tauriainen,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Chelsea,Josh Acheampong,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Chelsea,Levi Colwill,2023,D S,23,1813,1,0.7760256305336952,1,0.7760256305336952,1,1.2379922457039356,11,7,2,0,8.106331346556544,7.155624521896243
Premier League,2324,Chelsea,Malo Gusto,2023,D S,27,1754,0,1.700457390397787,0,1.700457390397787,6,5.507309950888157,15,32,7,1,14.041902555152774,10.585735710337758
Premier League,2324,Chelsea,Marc Cucurella,2023,D S,21,1788,0,1.4538506548851728,0,1.4538506548851728,2,1.254556130617857,8,19,10,0,12.102387934923172,10.091670595109463
Premier League,2324,Chelsea,Mason Burstow,2023,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Chelsea,Moisés Caicedo,2023,M S,35,2897,1,0.2973291608504951,1,0.2973291608504951,3,2.4989760648459196,13,22,11,0,25.048321802169085,23.26216376759112
Premier League,2324,Chelsea,Mykhailo Mudryk,2023,F M S,31,1563,5,5.111277528107166,5,5.111277528107166,2,3.8853818774223328,35,32,5,0,10.99068268481642,4.357236756011844
Premier League,2324,Chelsea,Nicolas Jackson,2023,F M S,35,2818,14,19.860593939200044,14,19.860593939200044,5,5.2836981769651175,80,36,10,0,27.917255371809006,7.270463835448027
Premier League,2324,Chelsea,Noni Madueke,2023,M S,23,1066,5,3.0036024190485477,4,2.2424335815012455,2,2.160680465400219,32,20,2,0,7.7808678727597,4.740718839690089
Premier League,2324,Chelsea,Raheem Sterling,2023,F M S,31,1987,8,8.573790527880192,8,8.573790527880192,4,4.971372967585921,51,30,7,0,19.289956534281373,8.898095147684216
Premier League,2324,Chelsea,Reece James,2023,D S,10,422,0,0.3389957156032324,0,0.3389957156032324,2,2.679515279829502,7,11,0,2,3.0341393500566483,1.8427834287285805
Premier League,2324,Chelsea,Robert Sánchez,2023,GK,16,1438,0,0.0,0,0.0,0,0.0,0,0,2,0,4.148339273408055,4.148339273408055
Premier League,2324,Chelsea,Romeo Lavia,2023,S,1,29,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Chelsea,Thiago Silva,2023,D S,31,2530,3,0.7915211245417595,3,0.7915211245417595,1,1.4041369603946805,14,9,4,0,14.303374078124762,14.190275978296995
Premier League,2324,Chelsea,Trevoh Chalobah,2023,D S,13,944,1,0.35911528021097183,1,0.35911528021097183,0,0.07494096830487251,2,2,1,0,4.417237082496285,4.417237082496285
Premier League,2324,Crystal Palace,Adam Wharton,2023,M S,16,1333,0,0.35551161505281925,0,0.35551161505281925,3,2.5562784411013126,10,20,2,0,6.304625790566206,4.828129124827683
Premier League,2324,Crystal Palace,Cheick Oumar Doucoure,2023,M,11,926,0,0.1988849276676774,0,0.1988849276676774,0,0.7361565185710788,6,10,2,0,3.296035975217819,2.666292503476143
Premier League,2324,Crystal Palace,Chris Richards,2023,D M S,26,2085,1,0.6396042630076408,1,0.6396042630076408,1,0.6775753749534488,11,6,3,0,5.3978734547272325,4.986880736425519
Premier League,2324,Crystal Palace,Daniel Muñoz,2023,D,16,1440,0,1.7550712414085865,0,1.7550712414085865,4,3.085336983203888,8,21,4,0,6.9232857301831245,3.610450681298971
Premier League,2324,Crystal Palace,David Ozoh,2023,S,9,133,0,0.0,0,0.0,0,0.0,0,0,1,0,0.742124617099762,0.742124617099762
Premier League,2324,Crystal Palace,Dean Henderson,2023,GK,18,1620,0,0.0,0,0.0,0,0.0,0,0,2,0,1.2326296400278807,1.2326296400278807
Premier League,2324,Crystal Palace,Eberechi Eze,2023,F M S,27,2097,11,9.37310928851366,10,8.611940443515778,4,6.844833366572857,83,54,3,0,16.38165108114481,6.3479389026761055
Premier League,2324,Crystal Palace,Jairo Riedewald,2023,M S,9,219,0,0.05936440825462341,0,0.05936440825462341,0,0.0,1,0,0,0,1.6596563309431076,1.6002919226884842
Premier League,2324,Crystal Palace,James Tomkins,2023,S,4,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Crystal Palace,Jean-Philippe Mateta,2023,F S,35,2303,16,12.290523625910282,14,10.768185935914516,5,3.52706278860569,46,32,3,0,15.486321330070496,2.852151058614254
Premier League,2324,Crystal Palace,Jefferson Lerma,2023,D M S,28,2413,1,2.384976907633245,1,2.384976907633245,1,2.4383071903139353,34,24,8,0,8.658741846680641,5.520685154944658
Premier League,2324,Crystal Palace,Jeffrey Schlupp,2023,F M S,29,1370,2,1.8823988568037748,2,1.8823988568037748,2,2.1711694821715355,19,18,1,0,6.629315219819546,2.9410562105476856
Premier League,2324,Crystal Palace,Jesurun Rak-Sakyi,2023,S,6,124,0,0.35584220476448536,0,0.35584220476448536,0,0.07684876397252083,5,2,0,0,1.1574715673923492,0.7433868646621704
Premier League,2324,Crystal Palace,Joachim Andersen,2023,D,38,3420,2,2.444138385821134,2,2.444138385821134,3,2.8891019374132156,21,21,7,0,10.297365324571729,9.6244976837188
Premier League,2324,Crystal Palace,Joel Ward,2023,D S,26,1985,0,0.7851169966161251,0,0.7851169966161251,1,0.09658221155405045,10,2,4,0,5.3411974757909775,5.244141489267349
Premier League,2324,Crystal Palace,Jordan Ayew,2023,F M S,35,2563,4,4.262499047443271,4,4.262499047443271,7,4.95881259907037,48,25,7,1,10.702397212386131,5.5203778790310025
Premier League,2324,Crystal Palace,Marc Guehi,2023,D M S,25,2021,0,0.4888940155506134,0,0.4888940155506134,1,0.962568361312151,5,7,2,0,6.667929092422128,6.454947093501687
Premier League,2324,Crystal Palace,Matheus França,2023,M S,10,197,0,0.2915826556272805,0,0.2915826556272805,1,0.8639639485627413,8,6,1,0,1.1256566774100065,0.5917453020811081
Premier League,2324,Crystal Palace,Michael Olise,2023,F M S,19,1281,10,5.6874131839722395,9,4.926244312897325,6,5.196664724498987,56,35,0,0,12.075153382495046,5.0466043297201395
Premier League,2324,Crystal Palace,Naouirou Ahamada,2023,S,20,282,0,0.5298433359712362,0,0.5298433359712362,0,0.05646481364965439,9,1,2,1,2.506193021312356,1.9648387469351292
Premier League,2324,Crystal Palace,Nathaniel Clyne,2023,D S,19,1341,0,0.18276398722082376,0,0.18276398722082376,0,0.15016059577465057,4,3,0,0,3.289492018520832,3.0100313499569893
Premier League,2324,Crystal Palace,Odsonne Edouard,2023,F M S,30,1534,7,7.869511350989342,7,7.869511350989342,0,1.0359194399788976,51,18,4,0,8.31682275235653,2.1359799914062023
Premier League,2324,Crystal Palace,Remi Matthews,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Crystal Palace,Sam Johnstone,2023,GK,20,1800,0,0.0,0,0.0,0,0.0,0,0,1,0,1.9733385294675827,1.9733385294675827
Premier League,2324,Crystal Palace,Tyrick Mitchell,2023,D,37,3221,2,2.2116162590682507,2,2.2116162590682507,3,3.6366397831588984,12,24,6,0,12.8683971920982,8.858033265918493
Premier League,2324,Crystal Palace,Will Hughes,2023,M S,30,1924,0,0.30102055706083775,0,0.30102055706083775,1,1.7067030258476734,8,21,6,0,5.737615456804633,5.330458853393793
Premier League,2324,Everton,Abdoulaye Doucouré,2023,M,32,2678,7,10.20444649644196,7,10.20444649644196,1,2.55271128565073,47,33,7,0,13.33745107613504,5.22493714094162
Premier League,2324,Everton,Alex Iwobi,2023,M S,32,2398,5,5.662265548482537,5,5.662265548482537,2,4.8107705460861325,55,52,2,0,16.545354936271906,8.541501207277179
Premier League,2324,Everton,Amadou Onana,2023,M S,30,2093,2,2.553437914699316,2,2.553437914699316,0,2.4138805400580168,29,18,5,0,10.676468232646585,8.992594484239817
Premier League,2324,Everton,André Gomes,2023,M S,12,476,1,0.31534918770194054,1,0.31534918770194054,0,0.26019739359617233,8,3,4,0,1.3486489057540894,0.9295541495084763
Premier League,2324,Everton,Arnaut Danjuma Groeneveld,2023,F M S,14,572,1,3.4230369105935097,1,3.4230369105935097,0,0.8538514971733093,25,6,0,0,4.255711138248444,0.09537248313426971
Premier League,2324,Everton,Ashley Young,2023,D M S,31,2305,0,0.5671309139579535,0,0.5671309139579535,0,2.473125728778541,13,21,5,1,6.803516559302807,5.159970347769558
Premier League,2324,Everton,Ben Godfrey,2023,D S,15,1131,0,2.1673798076808453,0,2.1673798076808453,0,0.20296811684966087,15,3,2,0,1.4282750822603703,1.147367212921381
Premier League,2324,Everton,Beto,2023,F S,30,898,3,7.16694748448208,3,6.405778587330133,0,1.1942407237365842,43,11,2,0,7.352622885257006,1.000561224296689
Premier League,2324,Everton,Dominic Calvert-Lewin,2023,F S,32,2234,7,13.627293583005667,5,12.104955926537514,2,3.068425781559199,73,19,2,0,11.614983171224594,1.8352613244205713
Premier League,2324,Everton,Dwight McNeil,2023,D M S,35,2914,3,3.64070400595665,3,3.64070400595665,6,10.325187070295215,57,69,2,0,14.694117410108447,5.355050271376967
Premier League,2324,Everton,Idrissa Gueye,2023,M S,25,1930,4,1.6615520063787699,4,1.6615520063787699,0,1.0346810910850763,26,15,8,0,7.9041884783655405,5.927652306854725
Premier League,2324,Everton,Jack Harrison,2023,M S,29,2229,3,4.149862082675099,3,4.149862082675099,3,4.3471535332500935,34,27,1,0,8.462419219315052,2.3600274678319693
Premier League,2324,Everton,James Garner,2023,M S,37,3016,1,2.2248211354017258,1,2.2248211354017258,2,5.287607742473483,41,43,7,0,9.332132609561086,5.183267613872886
Premier League,2324,Everton,James Tarkowski,2023,D,38,3420,1,3.3438648656010628,1,3.3438648656010628,1,2.9575961800292134,25,21,11,0,6.766535404138267,6.192924220114946
Premier League,2324,Everton,Jarrad Branthwaite,2023,D,35,3122,3,1.9108920088037848,3,1.9108920088037848,0,0.9319860828109086,14,4,8,0,6.321832184214145,6.261263381689787
Premier League,2324,Everton,Jordan Pickford,2023,GK,38,3420,0,0.0,0,0.0,0,0.1356039261445403,0,4,5,0,4.561621826142073,4.441057674586773
Premier League,2324,Everton,Lewis Dobbin,2023,M S,12,198,1,0.502917317673564,1,0.502917317673564,0,0.4989037085324526,5,4,1,0,0.6766481157392263,0.13552195951342583
Premier League,2324,Everton,Lewis Warrington,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Everton,Michael Keane,2023,D S,9,432,1,0.9261618256568909,1,0.9261618256568909,0,0.0,6,0,2,0,0.8365163393318653,0.8365163393318653
Premier League,2324,Everton,Nathan Patterson,2023,D S,20,979,0,0.45207766257226467,0,0.45207766257226467,2,1.616803351789713,4,8,4,0,5.134298218414187,3.8557239081710577
Premier League,2324,Everton,Seamus Coleman,2023,D S,12,654,0,0.0,0,0.0,0,0.8893022555857897,0,3,0,0,2.3442040607333183,1.454901821911335
Premier League,2324,Everton,Thomas Cannon,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Everton,Tyler Onyango,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Everton,Vitalii Mykolenko,2023,D,28,2482,2,1.9085629284381866,2,1.9085629284381866,0,1.246465403586626,26,13,0,0,7.135594544932246,5.507095940411091
Premier League,2324,Everton,Youssef Chermiti,2023,F S,18,159,0,0.6035170843824744,0,0.6035170843824744,0,0.4252763092517853,6,3,3,0,1.2006155140697956,0.23790132626891136
Premier League,2324,Fulham,Adama Traoré,2023,M S,17,310,2,1.4920614697039127,2,1.4920614697039127,3,0.7020887192338705,11,7,2,0,1.841224255040288,0.19511876441538334
Premier League,2324,Fulham,Aleksandar Mitrovic,2023,S,1,31,0,0.1909874528646469,0,0.1909874528646469,0,0.0,2,0,0,0,0.1909874528646469,0.0
Premier League,2324,Fulham,Andreas Pereira,2023,M S,37,2756,3,5.155889482237399,3,5.155889482237399,7,6.918029231950641,52,83,7,0,15.476547078229487,7.726291726343334
Premier League,2324,Fulham,Antonee Robinson,2023,D,37,3290,0,0.8533244347199798,0,0.8533244347199798,6,3.767484251409769,16,31,6,0,13.781186819076538,11.46092726662755
Premier League,2324,Fulham,Bernd Leno,2023,GK,38,3420,0,0.0,0,0.0,0,0.0,0,0,3,0,4.714530278928578,4.714530278928578
Premier League,2324,Fulham,Bobby Reid,2023,F M S,33,1431,6,5.469232198782265,6,5.469232198782265,2,1.5773739200085402,33,17,4,0,6.414783387444913,1.6770686488598585
Premier League,2324,Fulham,Calvin Bassey,2023,D S,29,2278,1,0.3684718329459429,1,0.3684718329459429,0,0.10597540438175201,5,2,4,1,8.236559823155403,8.236559823155403
Premier League,2324,Fulham,Carlos Vinicius,2023,F S,13,286,2,1.6243880316615105,2,1.6243880316615105,0,0.5761066563427448,9,5,2,0,3.164248041808605,1.0699065858498216
Premier League,2324,Fulham,Fode Toure,2023,S,6,41,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6374003142118454,0.6374003142118454
Premier League,2324,Fulham,Harrison Reed,2023,M S,27,1298,0,0.28592466469854116,0,0.28592466469854116,2,1.2897144686430693,9,14,6,0,4.717917591333389,4.137020692229271
Premier League,2324,Fulham,Harry Wilson,2023,F M S,35,1576,4,2.8195397332310677,4,2.8195397332310677,6,3.1505596097558737,39,22,6,0,7.545763581991196,3.50857000797987
Premier League,2324,Fulham,Issa Diop,2023,D S,18,1435,0,0.26873418875038624,0,0.26873418875038624,0,0.0,5,0,2,1,2.9229609984904528,2.9229609984904528
Premier League,2324,Fulham,João Palhinha,2023,M S,33,2742,4,3.245512000285089,4,3.245512000285089,1,0.8451391234993935,44,12,13,0,11.165684594772756,9.492066229693592
Premier League,2324,Fulham,Kenny Tete,2023,D S,14,880,1,1.1781789623200893,1,1.1781789623200893,0,0.16147804353386164,4,3,2,0,1.8050313368439674,1.7335399203002453
Premier League,2324,Fulham,Luke Harris,2023,S,1,75,0,0.33846035599708557,0,0.33846035599708557,0,0.0,1,0,0,0,0.33846035599708557,0.0
Premier League,2324,Fulham,Raúl Jiménez,2023,F S,24,1423,7,5.9900733437389135,7,5.9900733437389135,0,1.6923745833337307,41,11,3,1,7.9016893692314625,1.7369755171239376
Premier League,2324,Fulham,Rodrigo Muniz,2023,F S,26,1602,9,8.481916300952435,9,8.481916300952435,1,1.3883774541318417,72,16,1,0,9.755544383078814,2.1016076635569334
Premier League,2324,Fulham,Sasa Lukic,2023,M S,24,1107,1,1.2816824559122324,1,1.2816824559122324,0,0.6108460575342178,13,10,3,0,4.723364921286702,3.862767720595002
Premier League,2324,Fulham,Tim Ream,2023,D S,18,1513,1,0.960849940776825,1,0.960849940776825,0,0.0,1,0,2,1,4.037653112784028,4.037653112784028
Premier League,2324,Fulham,Timothy Castagne,2023,D S,34,2627,1,1.3355903550982475,1,1.3355903550982475,3,1.5853081783279777,14,18,3,0,8.171432700008154,6.209871254861355
Premier League,2324,Fulham,Tom Cairney,2023,M S,34,1427,1,1.009905599988997,1,1.009905599988997,4,3.1143901832401752,17,25,3,0,9.088703569956124,7.377049610950053
Premier League,2324,Fulham,Tosin Adarabioyo,2023,D S,20,1618,2,0.9477480566129088,2,0.9477480566129088,0,0.13653935492038727,14,2,2,0,5.4755807258188725,5.466204304248095
Premier League,2324,Fulham,Willian,2023,F M S,31,2080,4,5.017656198702753,2,3.495318523608148,2,4.14518438372761,45,45,1,0,13.592191327363253,9.297335214912891
Premier League,2324,Liverpool,Alexis Mac Allister,2023,M S,33,2661,5,3.998983211815357,4,3.237814389169216,5,3.578091200441122,44,47,7,1,22.71393956243992,18.186699956655502
Premier League,2324,Liverpool,Alisson,2023,GK,28,2520,0,0.0,0,0.0,0,0.0,0,0,1,0,8.493492092937231,8.493492092937231
Premier League,2324,Liverpool,Andrew Robertson,2023,D S,23,1684,3,2.4325872622430325,3,2.4325872622430325,2,6.65541476290673,12,62,2,0,15.87774301506579,10.361629979684949
